,city1,city2,airport_1,airport_2,distance,state1,state2,population1,population2,density1,density2,lat1,lng1,lat2,lng2
4439,Minneapolis,Philadelphia,MSP,PHL,980,MN,PA,2065.0,302.0,434.9,153.9,44.977479,-93.264346,39.951061,-75.16562
4440,New York City,Washington,EWR,BWI,249,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4441,Huntsville,New York City,HSV,SWF,860,AL,NY,476.0,18908608.0,379.4,11080.3,34.729538,-86.585283,40.123164,-75.333718
4442,Grand Rapids,New York City,GRR,EWR,626,MI,NY,1033.0,18908608.0,452.2,11080.3,47.925705,-97.036068,40.123164,-75.333718
4443,Seattle,St. Louis,SEA,STL,1709,WA,MO,3561397.0,85.0,3376.6,3.5,47.603229,-122.33028,38.630276,-90.200309
4444,Jackson,Los Angeles,JAN,BUR,1642,MS,CA,16.0,430.0,6.4,450.8,30.325968,-81.65676,34.052238,-118.243344
4445,Boston,Detroit,BOS,DTT,632,MA,MI,215.0,27.0,42.3,111.9,42.358894,-71.056742,42.332916,-83.047853
4446,Hartford,New York City,BDL,JFK,115,CT,NY,400.0,18908608.0,289.4,11080.3,41.765775,-72.673356,40.123164,-75.333718
4447,Boston,Sacramento,PVD,SAC,2636,MA,CA,215.0,0.0,42.3,2.2,42.358894,-71.056742,38.582087,-121.50012
4448,Detroit,Tucson,DTW,TUS,1675,MI,AZ,27.0,878320.0,111.9,863.9,42.332916,-83.047853,35.167852,-103.726151
4449,Chicago,Dallas,CGX,DFW,806,IL,TX,8497759.0,103.0,4614.5,78.5,41.775002,-87.696388,40.11086,-77.035636
4450,New York City,Washington,JFK,IAD,251,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4451,New York City,Washington,LGA,DCA,264,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4452,Chicago,Detroit,MDW,DTT,248,IL,MI,8497759.0,27.0,4614.5,111.9,41.775002,-87.696388,42.332916,-83.047853
4453,Lexington,Washington,LEX,DCA,436,KY,DC,140.0,54.0,123.8,153.4,34.052238,-118.243344,38.892062,-77.019912
4454,Fort Myers,Kansas City,RSW,MCI,1155,FL,MO,88699.0,155438.0,858.3,481.1,40.253979,-103.801495,39.099792,-94.578559
4455,Colorado Springs,Orlando,COS,MCO,1520,CO,FL,638194.0,106.0,917.5,104.5,38.835224,-104.819798,28.538331,-81.378879
4456,Buffalo,Las Vegas,BUF,LAS,1987,NY,NV,136.0,13194.0,109.1,590.8,39.945422,-78.64671,36.169202,-115.140597
4457,Charlotte,Las Vegas,CLT,LAS,1916,NC,NV,419.0,13194.0,283.2,590.8,35.222936,-80.840161,36.169202,-115.140597
4458,Chattanooga,New York City,CHA,NYC,770,TN,NY,432.0,18908608.0,318.5,11080.3,35.045756,-85.308287,40.123164,-75.333718
4459,Orlando,San Antonio,ORL,SAT,1040,FL,TX,106.0,70.0,104.5,59.8,28.538331,-81.378879,29.425173,-98.494599
4460,Miami,New York City,FLL,TSS,1139,FL,NY,81.0,18908608.0,56.0,11080.3,44.977479,-93.264346,40.123164,-75.333718
4461,Los Angeles,New York City,BUR,NYC,2510,CA,NY,430.0,18908608.0,450.8,11080.3,34.052238,-118.243344,40.123164,-75.333718
4462,Madison,New York City,MSN,LGA,819,WI,NY,213.0,18908608.0,25.7,11080.3,43.073926,-89.385244,40.123164,-75.333718
4463,Burlington,New York City,BTV,SWF,266,VT,NY,37.0,18908608.0,3.6,11080.3,44.475949,-73.212481,40.123164,-75.333718
4464,Atlantic City,Boston,ACY,MHT,291,NJ,MA,31.0,215.0,1.5,42.3,33.748547,-84.391502,42.358894,-71.056742
4465,Miami,Washington,FLL,WAS,946,FL,DC,81.0,54.0,56.0,153.4,44.977479,-93.264346,38.892062,-77.019912
4466,Melbourne,Washington,MLB,WAS,796,FL,DC,547.0,54.0,252.8,153.4,28.079931,-80.603516,38.892062,-77.019912
4467,Cincinnati,New York City,CVG,TSS,626,OH,NY,226.0,18908608.0,49.7,11080.3,39.104427,-84.513808,40.123164,-75.333718
4468,Austin,Kansas City,AUS,MCI,643,TX,MO,0.0,155438.0,22.1,481.1,30.264979,-97.746598,39.099792,-94.578559
4469,Boston,Chicago,PVD,CHI,867,MA,IL,215.0,8497759.0,42.3,4614.5,42.358894,-71.056742,41.775002,-87.696388
4470,Atlantic City,Boston,AIY,MHT,293,NJ,MA,31.0,215.0,1.5,42.3,33.748547,-84.391502,42.358894,-71.056742
4471,Des Moines,Washington,DSM,WAS,910,IA,DC,103.0,54.0,45.7,153.4,41.588822,-93.620309,38.892062,-77.019912
4472,Boston,Greenville,MHT,GSP,802,MA,SC,215.0,71.0,42.3,34.2,42.358894,-71.056742,44.513288,-88.013256
4473,Detroit,Orlando,DTT,MCO,963,MI,FL,27.0,106.0,111.9,104.5,42.332916,-83.047853,28.538331,-81.378879
4474,Bullhead City,San Francisco,BHC,SFO,467,AZ,CA,41593.0,3364979.0,270.5,7030.7,39.039856,-76.910021,37.78008,-122.420168
4475,New York City,Washington,EWR,IAD,251,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4476,Columbus,Las Vegas,CMH,LAS,1772,OH,NV,66.0,13194.0,141.6,590.8,39.962649,-82.996216,36.169202,-115.140597
4477,New York City,Washington,LGA,IAD,264,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4478,Kansas City,Los Angeles,MCI,ONT,1368,MO,CA,155438.0,430.0,481.1,450.8,39.099792,-94.578559,34.052238,-118.243344
4479,Huntsville,Washington,HSV,WAS,640,AL,DC,476.0,54.0,379.4,153.4,34.729538,-86.585283,38.892062,-77.019912
4480,Peoria,Phoenix,PIA,AZA,1326,IL,AZ,32.0,1278.0,26.0,1064.3,32.283586,-90.10038,30.406931,-87.217578
4481,Colorado Springs,New York City,COS,EWR,1645,CO,NY,638194.0,18908608.0,917.5,11080.3,38.835224,-104.819798,40.123164,-75.333718
4482,Kansas City,Los Angeles,MKC,LGB,1363,MO,CA,155438.0,430.0,481.1,450.8,39.099792,-94.578559,34.052238,-118.243344
4483,Hartford,San Diego,BDL,SAN,2502,CT,CA,400.0,3801.0,289.4,772.0,41.765775,-72.673356,32.71576,-117.163817
4484,Detroit,Salt Lake City,DTT,SLC,1489,MI,UT,27.0,1173879.0,111.9,700.8,42.332916,-83.047853,40.758478,-111.888142
4485,Las Vegas,New Orleans,LAS,MSY,1501,NV,LA,13194.0,932759.0,590.8,866.5,36.169202,-115.140597,29.950621,-90.074948
4486,Chicago,Evansville,ORD,EVV,273,IL,IN,8497759.0,27.0,4614.5,0.0,41.775002,-87.696388,37.975708,-87.569907
4487,Los Angeles,Miami,ONT,FLL,2349,CA,FL,430.0,81.0,450.8,56.0,34.052238,-118.243344,44.977479,-93.264346
4488,Chicago,Tucson,CHI,TUS,1442,IL,AZ,8497759.0,878320.0,4614.5,863.9,41.775002,-87.696388,35.167852,-103.726151
4489,Baton Rouge,New York City,BTR,LGA,1234,LA,NY,635671.0,18908608.0,1001.4,11080.3,30.443319,-91.187488,40.123164,-75.333718
4490,Detroit,Los Angeles,DTT,LGB,1998,MI,CA,27.0,430.0,111.9,450.8,42.332916,-83.047853,34.052238,-118.243344
4491,Austin,Minneapolis,AUS,MSP,1035,TX,MN,0.0,2065.0,22.1,434.9,30.264979,-97.746598,44.977479,-93.264346
4492,Boston,Washington,PVD,WAS,418,MA,DC,215.0,54.0,42.3,153.4,42.358894,-71.056742,38.892062,-77.019912
4493,Chicago,Lincoln,ORD,LNK,473,IL,NE,8497759.0,118.0,4614.5,81.2,41.775002,-87.696388,40.813599,-96.70261
4494,New York City,Washington,HPN,DCA,250,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4495,Lexington,Washington,LEX,IAD,436,KY,DC,140.0,54.0,123.8,153.4,34.052238,-118.243344,38.892062,-77.019912
4496,Charleston,Los Angeles,CHS,LGB,2205,SC,CA,438.0,430.0,59.0,450.8,32.77647,-79.931027,34.052238,-118.243344
4497,Las Vegas,Raleigh,LAS,RDU,2027,NV,NC,13194.0,10.0,590.8,10.8,36.169202,-115.140597,42.673348,-72.179683
4498,Phoenix,Washington,PHX,WAS,1999,AZ,DC,1278.0,54.0,1064.3,153.4,30.406931,-87.217578,38.892062,-77.019912
4499,Houston,Phoenix,IAH,AZA,1020,TX,AZ,233.0,1278.0,88.9,1064.3,29.760803,-95.369506,30.406931,-87.217578
4500,Lexington,Miami,LEX,FLL,881,KY,FL,140.0,81.0,123.8,56.0,34.052238,-118.243344,44.977479,-93.264346
4501,Grand Rapids,Orlando,GRR,MCO,1023,MI,FL,1033.0,106.0,452.2,104.5,47.925705,-97.036068,28.538331,-81.378879
4502,Columbia,New York City,CAE,LGA,647,SC,NY,40.0,18908608.0,140.8,11080.3,39.962649,-82.996216,40.123164,-75.333718
4503,Augusta,New York City,AGS,ISP,708,GA,NY,57.0,18908608.0,29.4,11080.3,33.472494,-81.964397,40.123164,-75.333718
4504,Cleveland,Detroit,CLE,DTT,133,OH,MI,119.0,27.0,48.3,111.9,41.505546,-81.6915,42.332916,-83.047853
4505,Chicago,Savannah,CHI,SAV,773,IL,GA,8497759.0,309.0,4614.5,212.9,41.775002,-87.696388,40.115007,-111.654713
4506,Dallas,Orlando,DFW,ORL,984,TX,FL,103.0,106.0,78.5,104.5,40.11086,-77.035636,28.538331,-81.378879
4507,Detroit,Houston,DTW,HOU,1114,MI,TX,27.0,233.0,111.9,88.9,42.332916,-83.047853,29.760803,-95.369506
4508,Colorado Springs,New York City,COS,SWF,1645,CO,NY,638194.0,18908608.0,917.5,11080.3,38.835224,-104.819798,40.123164,-75.333718
4509,Houston,New York City,EFD,HPN,1465,TX,NY,233.0,18908608.0,88.9,11080.3,29.760803,-95.369506,40.123164,-75.333718
4510,Chicago,Palm Springs,MDW,PSP,1658,IL,CA,8497759.0,26692.0,4614.5,2449.6,41.775002,-87.696388,33.830302,-116.546843
4511,New York City,Pittsburgh,TSS,PIT,376,NY,PA,18908608.0,1749091.0,18908608.0,2118.5,40.123164,-75.333718,40.442169,-79.994945
4512,New York City,Washington,HPN,BWI,264,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4513,Detroit,Miami,DTW,MIA,1150,MI,FL,27.0,81.0,111.9,56.0,42.332916,-83.047853,44.977479,-93.264346
4514,Chicago,Flint,ORD,FNT,223,IL,MI,8497759.0,293893.0,4614.5,945.2,41.775002,-87.696388,43.00992,-83.685109
4515,Dallas,Mission,DAL,MFE,469,TX,TX,103.0,369.0,78.5,254.1,40.11086,-77.035636,43.153621,-93.201042
4516,Detroit,Nashville,DTT,BNA,476,MI,TN,27.0,37.0,111.9,80.2,42.332916,-83.047853,36.166687,-86.779932
4517,Kansas City,Las Vegas,MKC,LAS,1145,MO,NV,155438.0,13194.0,481.1,590.8,39.099792,-94.578559,36.169202,-115.140597
4518,Nashville,Orlando,BNA,MCO,616,TN,FL,37.0,106.0,80.2,104.5,36.166687,-86.779932,28.538331,-81.378879
4519,Chicago,Nashville,CGX,BNA,409,IL,TN,8497759.0,37.0,4614.5,80.2,41.775002,-87.696388,36.166687,-86.779932
4520,Dallas,Los Angeles,DAL,ONT,1235,TX,CA,103.0,430.0,78.5,450.8,40.11086,-77.035636,34.052238,-118.243344
4521,Detroit,Kansas City,DET,MCI,649,MI,MO,27.0,155438.0,111.9,481.1,42.332916,-83.047853,39.099792,-94.578559
4522,Columbus,St. Louis,CMH,STL,410,OH,MO,66.0,85.0,141.6,3.5,39.962649,-82.996216,38.630276,-90.200309
4523,Albany,Washington,ALB,WAS,325,NY,DC,16.0,54.0,4.4,153.4,42.651242,-73.755418,38.892062,-77.019912
4524,Detroit,San Antonio,DTW,SAT,1236,MI,TX,27.0,70.0,111.9,59.8,42.332916,-83.047853,29.425173,-98.494599
4525,Nantucket,New York City,ACK,SWF,218,MA,NY,115.0,18908608.0,115.0,11080.3,41.283208,-70.09923,40.123164,-75.333718
4526,Detroit,Greenville,DTW,GSP,508,MI,SC,27.0,71.0,111.9,34.2,42.332916,-83.047853,44.513288,-88.013256
4527,Birmingham,Orlando,BHM,ORL,478,AL,FL,118.0,106.0,40.6,104.5,33.522859,-86.807705,28.538331,-81.378879
4528,Detroit,San Francisco,DTW,SFO,2080,MI,CA,27.0,3364979.0,111.9,7030.7,42.332916,-83.047853,37.78008,-122.420168
4529,Chicago,San Diego,CGX,SAN,1736,IL,CA,8497759.0,3801.0,4614.5,772.0,41.775002,-87.696388,32.71576,-117.163817
4530,Kansas City,San Diego,MKC,SAN,1337,MO,CA,155438.0,3801.0,481.1,772.0,39.099792,-94.578559,32.71576,-117.163817
4531,New York City,Omaha,SWF,OMA,1155,NY,NE,18908608.0,127.0,18908608.0,125.7,40.123164,-75.333718,46.07035,-93.666319
4532,Sacramento,Washington,SAC,BWI,2395,CA,DC,0.0,54.0,2.2,153.4,38.582087,-121.50012,38.892062,-77.019912
4533,Boston,Key West,PVD,EYW,1397,MA,FL,215.0,26078.0,42.3,1798.2,42.358894,-71.056742,70.129129,-143.63129
4534,Los Angeles,Miami,LAX,FLL,2349,CA,FL,430.0,81.0,450.8,56.0,34.052238,-118.243344,44.977479,-93.264346
4535,Colorado Springs,Las Vegas,COS,LAS,604,CO,NV,638194.0,13194.0,917.5,590.8,38.835224,-104.819798,36.169202,-115.140597
4536,Los Angeles,Santa Rosa,LAX,STS,423,CA,CA,430.0,749.0,450.8,44.4,34.052238,-118.243344,38.439698,-122.715642
4537,Los Angeles,Tampa,SNA,PIE,2158,CA,FL,430.0,131.0,450.8,99.4,34.052238,-118.243344,37.8606,-78.804199
4538,Jackson,Los Angeles,JAN,SNA,1642,MS,CA,16.0,430.0,6.4,450.8,30.325968,-81.65676,34.052238,-118.243344
4539,Boston,Key West,MHT,EYW,1397,MA,FL,215.0,26078.0,42.3,1798.2,42.358894,-71.056742,70.129129,-143.63129
4540,Boston,Washington,MHT,WAS,418,MA,DC,215.0,54.0,42.3,153.4,42.358894,-71.056742,38.892062,-77.019912
4541,Kansas City,Salt Lake City,MCI,SLC,928,MO,UT,155438.0,1173879.0,481.1,700.8,39.099792,-94.578559,40.758478,-111.888142
4542,Eagle,San Francisco,EGE,SFO,847,CO,CA,99.0,3364979.0,43.4,7030.7,38.8339,-120.040604,37.78008,-122.420168
4543,Fort Myers,Pittsburgh,RSW,PIT,966,FL,PA,88699.0,1749091.0,858.3,2118.5,40.253979,-103.801495,40.442169,-79.994945
4544,Chicago,Hartford,ORD,HFD,786,IL,CT,8497759.0,400.0,4614.5,289.4,41.775002,-87.696388,41.765775,-72.673356
4545,Los Angeles,New York City,LAX,JRB,2510,CA,NY,430.0,18908608.0,450.8,11080.3,34.052238,-118.243344,40.123164,-75.333718
4546,New York City,Washington,HPN,BWI,250,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4547,Daytona Beach,New York City,DAB,LGA,918,FL,NY,73329.0,18908608.0,420.2,11080.3,29.207056,-81.020739,40.123164,-75.333718
4548,Detroit,San Francisco,DTW,SJC,2080,MI,CA,27.0,3364979.0,111.9,7030.7,42.332916,-83.047853,37.78008,-122.420168
4549,Houston,New York City,HOU,HPN,1454,TX,NY,233.0,18908608.0,88.9,11080.3,29.760803,-95.369506,40.123164,-75.333718
4550,Chicago,Lansing,MDW,LAN,179,IL,MI,8497759.0,159.0,4614.5,78.2,41.775002,-87.696388,42.733625,-84.553927
4551,Dallas,Los Angeles,FTW,LGB,1246,TX,CA,103.0,430.0,78.5,450.8,40.11086,-77.035636,34.052238,-118.243344
4552,New York City,Omaha,LGA,OMA,1155,NY,NE,18908608.0,127.0,18908608.0,125.7,40.123164,-75.333718,46.07035,-93.666319
4553,Harrisburg,Los Angeles,MDT,BUR,2320,PA,CA,59.0,430.0,3.5,450.8,40.259572,-76.881821,34.052238,-118.243344
4554,New York City,Norfolk,NYC,PHF,337,NY,VA,18908608.0,25883.0,18908608.0,555.9,40.123164,-75.333718,36.846164,-76.285913
4555,Los Angeles,Santa Rosa,ONT,STS,423,CA,CA,430.0,749.0,450.8,44.4,34.052238,-118.243344,38.439698,-122.715642
4556,Detroit,New Orleans,DTW,MSY,946,MI,LA,27.0,932759.0,111.9,866.5,42.332916,-83.047853,29.950621,-90.074948
4557,Colorado Springs,Phoenix,COS,AZA,551,CO,AZ,638194.0,1278.0,917.5,1064.3,38.835224,-104.819798,30.406931,-87.217578
4558,Cleveland,Washington,CLE,WAS,314,OH,DC,119.0,54.0,48.3,153.4,41.505546,-81.6915,38.892062,-77.019912
4559,New York City,Washington,ISP,BWI,250,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4560,Houston,Washington,IAH,WAS,1246,TX,DC,233.0,54.0,88.9,153.4,29.760803,-95.369506,38.892062,-77.019912
4561,New York City,Roanoke,ISP,ROA,440,NY,VA,18908608.0,311.0,18908608.0,280.9,40.123164,-75.333718,37.747827,-80.470248
4562,Little Rock,Los Angeles,LIT,BUR,1493,AR,CA,172.0,430.0,9.5,450.8,34.748745,-92.275105,34.052238,-118.243344
4563,Las Vegas,Louisville,LAS,SDF,1624,NV,KY,13194.0,196.0,590.8,151.6,36.169202,-115.140597,38.256078,-85.751569
4564,New York City,Washington,LGA,BWI,250,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4565,Los Angeles,New York City,LGB,NYC,2510,CA,NY,430.0,18908608.0,450.8,11080.3,34.052238,-118.243344,40.123164,-75.333718
4566,Memphis,New York City,MEM,LGA,978,TN,NY,23.0,18908608.0,22.9,11080.3,35.143378,-90.052136,40.123164,-75.333718
4567,Chattanooga,New York City,CHA,HPN,770,TN,NY,432.0,18908608.0,318.5,11080.3,35.045756,-85.308287,40.123164,-75.333718
4568,Denver,Detroit,DEN,DTW,1132,CO,MI,21.0,27.0,37.2,111.9,39.738453,-104.984853,42.332916,-83.047853
4569,Grand Rapids,Orlando,GRR,ORL,1023,MI,FL,1033.0,106.0,452.2,104.5,47.925705,-97.036068,28.538331,-81.378879
4570,Eureka,Los Angeles,ACV,BUR,609,CA,CA,103.0,430.0,39.4,450.8,41.088577,-76.517301,34.052238,-118.243344
4571,Detroit,Miami,DTW,FLL,1150,MI,FL,27.0,81.0,111.9,56.0,42.332916,-83.047853,44.977479,-93.264346
4572,Orlando,San Diego,ORL,SAN,2148,FL,CA,106.0,3801.0,104.5,772.0,28.538331,-81.378879,32.71576,-117.163817
4573,Las Vegas,Los Angeles,LAS,ONT,240,NV,CA,13194.0,430.0,590.8,450.8,36.169202,-115.140597,34.052238,-118.243344
4574,Detroit,Oklahoma City,DTW,OKC,900,MI,OK,27.0,998806.0,111.9,433.6,42.332916,-83.047853,35.468494,-97.521264
4575,Chicago,Wichita,ORD,ICT,588,IL,KS,8497759.0,509003.0,4614.5,938.6,41.775002,-87.696388,39.960481,-75.605214
4576,Kansas City,New York City,MKC,LGA,1148,MO,NY,155438.0,18908608.0,481.1,11080.3,39.099792,-94.578559,40.123164,-75.333718
4577,Columbia,Dallas,CAE,DAL,922,SC,TX,40.0,103.0,140.8,78.5,39.962649,-82.996216,40.11086,-77.035636
4578,Colorado Springs,New York City,COS,SWF,1679,CO,NY,638194.0,18908608.0,917.5,11080.3,38.835224,-104.819798,40.123164,-75.333718
4579,Phoenix,Sacramento,PHX,SAC,647,AZ,CA,1278.0,0.0,1064.3,2.2,30.406931,-87.217578,38.582087,-121.50012
4580,Indianapolis,Seattle,IND,SEA,1866,IN,WA,1729849.0,3561397.0,941.8,3376.6,39.76845,-86.156212,47.603229,-122.33028
4581,Charlotte,Kansas City,CLT,MKC,809,NC,MO,419.0,155438.0,283.2,481.1,35.222936,-80.840161,39.099792,-94.578559
4582,Melbourne,Washington,MLB,BWI,797,FL,DC,547.0,54.0,252.8,153.4,28.079931,-80.603516,38.892062,-77.019912
4583,Denver,Detroit,DEN,DTW,1141,CO,MI,21.0,27.0,37.2,111.9,39.738453,-104.984853,42.332916,-83.047853
4584,Las Vegas,Orlando,LAS,ORL,2039,NV,FL,13194.0,106.0,590.8,104.5,36.169202,-115.140597,28.538331,-81.378879
4585,Cleveland,Louisville,CAK,SDF,304,OH,KY,119.0,196.0,48.3,151.6,41.505546,-81.6915,38.256078,-85.751569
4586,Detroit,New Orleans,DTT,MSY,946,MI,LA,27.0,932759.0,111.9,866.5,42.332916,-83.047853,29.950621,-90.074948
4587,Detroit,West Palm Beach,DTW,PBI,1091,MI,FL,27.0,117588.0,111.9,842.8,42.332916,-83.047853,33.90976,-98.500854
4588,New York City,Washington,HPN,DCA,251,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4589,Atlantic City,Boston,AIY,PVD,293,NJ,MA,31.0,215.0,1.5,42.3,33.748547,-84.391502,42.358894,-71.056742
4590,Chicago,Lincoln,CHI,LNK,473,IL,NE,8497759.0,118.0,4614.5,81.2,41.775002,-87.696388,40.813599,-96.70261
4591,New York City,Washington,ISP,BWI,251,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4592,Daytona Beach,New York City,DAB,NYC,935,FL,NY,73329.0,18908608.0,420.2,11080.3,29.207056,-81.020739,40.123164,-75.333718
4593,Daytona Beach,New York City,DAB,ISP,918,FL,NY,73329.0,18908608.0,420.2,11080.3,29.207056,-81.020739,40.123164,-75.333718
4594,Dallas,Los Angeles,DFW,LGB,1235,TX,CA,103.0,430.0,78.5,450.8,40.11086,-77.035636,34.052238,-118.243344
4595,Los Angeles,Pensacola,LAX,PNS,1837,CA,FL,430.0,110.0,450.8,38.1,34.052238,-118.243344,30.406931,-87.217578
4596,New York City,Tampa,ISP,TPA,1056,NY,FL,18908608.0,131.0,18908608.0,99.4,40.123164,-75.333718,37.8606,-78.804199
4597,Kansas City,Phoenix,MKC,PHX,1046,MO,AZ,155438.0,1278.0,481.1,1064.3,39.099792,-94.578559,30.406931,-87.217578
4598,Lexington,Miami,LEX,MIA,881,KY,FL,140.0,81.0,123.8,56.0,34.052238,-118.243344,44.977479,-93.264346
4599,Bozeman,New York City,BZN,SWF,1902,MT,NY,65279.0,18908608.0,990.1,11080.3,45.679294,-111.046611,40.123164,-75.333718
4600,New York City,Washington,EWR,BWI,251,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4601,Detroit,New York City,DTT,LGA,540,MI,NY,27.0,18908608.0,111.9,11080.3,42.332916,-83.047853,40.123164,-75.333718
4602,Colorado Springs,Houston,COS,HOU,829,CO,TX,638194.0,233.0,917.5,88.9,38.835224,-104.819798,29.760803,-95.369506
4603,New York City,Orlando,JFK,ORL,989,NY,FL,18908608.0,106.0,18908608.0,104.5,40.123164,-75.333718,28.538331,-81.378879
4604,Los Angeles,Orlando,SNA,ORL,2217,CA,FL,430.0,106.0,450.8,104.5,34.052238,-118.243344,28.538331,-81.378879
4605,Eagle,New York City,WHR,EWR,1779,CO,NY,99.0,18908608.0,43.4,11080.3,38.8339,-120.040604,40.123164,-75.333718
4606,Detroit,St. Louis,DTW,STL,462,MI,MO,27.0,85.0,111.9,3.5,42.332916,-83.047853,38.630276,-90.200309
4607,Detroit,Sarasota,DTT,SRQ,1029,MI,FL,27.0,55508.0,111.9,1458.3,42.332916,-83.047853,27.336483,-82.538602
4608,Flint,Washington,FNT,BWI,452,MI,DC,293893.0,54.0,945.2,153.4,43.00992,-83.685109,38.892062,-77.019912
4609,Houston,New York City,HOU,NYC,1454,TX,NY,233.0,18908608.0,88.9,11080.3,29.760803,-95.369506,40.123164,-75.333718
4610,Detroit,Raleigh,DTW,RDU,503,MI,NC,27.0,10.0,111.9,10.8,42.332916,-83.047853,42.673348,-72.179683
4611,Sacramento,Washington,SAC,IAD,2395,CA,DC,0.0,54.0,2.2,153.4,38.582087,-121.50012,38.892062,-77.019912
4612,Los Angeles,Tampa,ONT,PIE,2158,CA,FL,430.0,131.0,450.8,99.4,34.052238,-118.243344,37.8606,-78.804199
4613,Cleveland,Norfolk,CLE,ORF,435,OH,VA,119.0,25883.0,48.3,555.9,41.505546,-81.6915,36.846164,-76.285913
4614,Chicago,Phoenix,MDW,AZA,1444,IL,AZ,8497759.0,1278.0,4614.5,1064.3,41.775002,-87.696388,30.406931,-87.217578
4615,Chicago,Los Angeles,ORD,LGB,1759,IL,CA,8497759.0,430.0,4614.5,450.8,41.775002,-87.696388,34.052238,-118.243344
4616,Chicago,Dallas,CHI,DFW,802,IL,TX,8497759.0,103.0,4614.5,78.5,41.775002,-87.696388,40.11086,-77.035636
4617,Colorado Springs,New York City,COS,EWR,1679,CO,NY,638194.0,18908608.0,917.5,11080.3,38.835224,-104.819798,40.123164,-75.333718
4618,Miami,Worcester,FLL,ORH,1232,FL,MA,81.0,486486.0,56.0,2110.2,44.977479,-93.264346,42.262073,-71.802278
4619,Aspen,New York City,ASE,SWF,1750,CO,NY,6952.0,18908608.0,695.9,11080.3,39.190665,-106.819201,40.123164,-75.333718
4620,Detroit,Kansas City,DTT,MCI,649,MI,MO,27.0,155438.0,111.9,481.1,42.332916,-83.047853,39.099792,-94.578559
4621,Colorado Springs,New York City,COS,LGA,1679,CO,NY,638194.0,18908608.0,917.5,11080.3,38.835224,-104.819798,40.123164,-75.333718
4622,New York City,Washington,EWR,IAD,264,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
4623,Des Moines,San Francisco,DSM,SJC,1549,IA,CA,103.0,3364979.0,45.7,7030.7,41.588822,-93.620309,37.78008,-122.420168
4624,Los Angeles,Phoenix,BUR,PHX,392,CA,AZ,430.0,1278.0,450.8,1064.3,34.052238,-118.243344,30.406931,-87.217578
4625,Los Angeles,Lubbock,LGB,LBB,953,CA,TX,430.0,280890.0,450.8,722.2,34.052238,-118.243344,41.181125,-96.030508
4626,Peoria,Phoenix,PIA,PHX,1326,IL,AZ,32.0,1278.0,26.0,1064.3,32.283586,-90.10038,30.406931,-87.217578
4627,Charleston,Washington,CHS,WAS,472,SC,DC,438.0,54.0,59.0,153.4,32.77647,-79.931027,38.892062,-77.019912
4628,Las Vegas,Salt Lake City,LAS,SLC,368,NV,UT,13194.0,1173879.0,590.8,700.8,36.169202,-115.140597,40.758478,-111.888142
4629,Grand Forks,Phoenix,GFK,PHX,1264,ND,AZ,70475.0,1278.0,813.0,1064.3,47.925705,-97.036068,30.406931,-87.217578
4630,Detroit,Tucson,DTT,TUS,1675,MI,AZ,27.0,878320.0,111.9,863.9,42.332916,-83.047853,35.167852,-103.726151
4631,Las Vegas,Phoenix,LAS,PHX,255,NV,AZ,13194.0,1278.0,590.8,1064.3,36.169202,-115.140597,30.406931,-87.217578
4632,Detroit,Seattle,DET,SEA,1938,MI,WA,27.0,3561397.0,111.9,3376.6,42.332916,-83.047853,47.603229,-122.33028
4633,Dayton,Washington,DAY,WAS,406,OH,DC,67.0,54.0,25.9,153.4,39.760982,-84.192203,38.892062,-77.019912
4634,Detroit,San Francisco,DTT,OAK,2095,MI,CA,27.0,3364979.0,111.9,7030.7,42.332916,-83.047853,37.78008,-122.420168
4635,Dallas,Houston,DAL,HOU,239,TX,TX,103.0,233.0,78.5,88.9,40.11086,-77.035636,29.760803,-95.369506
4636,Phoenix,Seattle,AZA,SEA,1124,AZ,WA,1278.0,3561397.0,1064.3,3376.6,30.406931,-87.217578,47.603229,-122.33028
4637,Las Vegas,South Bend,LAS,SBN,1594,NV,IN,13194.0,92.0,590.8,237.8,36.169202,-115.140597,41.675032,-86.251962
